runid,experimentid,tasks,sensors,samples,datagram,repeats,start_time,end_time,duration_seq_mean,duration_seq_sd,duration_seq_median,duration_seq_min,duration_seq_max,duration_coro_mean,duration_coro_sd,duration_coro_median,duration_coro_min,duration_coro_max,spike_power_seq_mean,spike_power_seq_sd,spike_power_seq_median,spike_power_seq_min,spike_power_seq_max,spike_power_coro_mean,spike_power_coro_sd,spike_power_coro_median,spike_power_coro_min,spike_power_coro_max,adjusted_power_statistics_seq_mean,adjusted_power_statistics_seq_sd,adjusted_power_statistics_seq_median,adjusted_power_statistics_seq_min,adjusted_power_statistics_seq_max,adjusted_power_statistics_coro_mean,adjusted_power_statistics_coro_sd,adjusted_power_statistics_coro_median,adjusted_power_statistics_coro_min,adjusted_power_statistics_coro_max,duration_deltas_mean,duration_deltas_sd,duration_deltas_median,duration_deltas_min,duration_deltas_max,spike_power_deltas_mean,spike_power_deltas_sd,spike_power_deltas_median,spike_power_deltas_min,spike_power_deltas_max,adjusted_power_deltas_mean,adjusted_power_deltas_sd,adjusted_power_deltas_median,adjusted_power_deltas_min,adjusted_power_deltas_max
2c2e18b5-c6d1-4e8d-aaf6-1de20ade0598,580c35be-92db-446e-910c-781694de73c0,2,10,50,576,30,2023-09-09 18:49:02.766478,2023-09-09 18:49:30.408947,0.0009621666666666667,0.0004249609380291025,0.000847,0.000841,0.002527,0.0008913333333333334,0.0003099189363792357,0.0008165,0.000812,0.002486,0.0027266639298319816,0.0007289116055842809,0.002523507265686989,0.002499027361869812,0.005431666345715523,0.0025270746266444523,0.0005345153130447616,0.002389843577742577,0.002372201958656311,0.005272206304788589,0.0006602207108060519,1.944792111144023e-05,0.0006615007190704346,0.0006006715182065963,0.0007054252541065216,0.0005892016434788704,5.962131492612604e-05,0.0005779497275352478,0.0005492073991298675,0.0008913131347894668,-0.04804346550045729,0.09184622942786806,-0.03490958185810957,-0.5184304399524376,0.043786982248520616,-0.06136435999750573,0.0737264634936313,-0.05107616292523755,-0.42779395088942623,0.026854186090139204,-0.10517214240641602,0.11692282031410449,-0.12709725823970236,-0.16927057122513114,0.48386115834263105
2c2e18b5-c6d1-4e8d-aaf6-1de20ade0598,c8a7e4ed-4e75-4ecf-a63a-54c088f1340a,2,10,50,640,30,2023-09-09 18:49:30.896849,2023-09-09 18:49:58.434402,0.0010577333333333333,0.0004744745866043126,0.0009305,0.000928,0.002818,0.0009393333333333334,0.00016126147825136695,0.000894,0.000889,0.001598,0.003005361840538184,0.0008180345384724261,0.0027785071684122086,0.0027619355471134185,0.006025308316707611,0.002711655487926801,0.000302185083349129,0.002621238877058029,0.0026010593152046204,0.003950638957262039,0.0007282954404433568,1.9731962846519486e-05,0.0007240979206562042,0.000703131833076477,0.0008189124741554261,0.0006632281742254893,0.00013470811531018342,0.0006280739924907684,0.0005917956871986389,0.0011580301160812377,-0.06608592353332932,0.10640568936748848,-0.039246779103687214,-0.4770444763271162,-0.011827956989247365,-0.07697818530575647,0.07992415224154621,-0.05806689325719261,-0.38849811984390353,-0.028001495490845626,-0.08776914779606924,0.19440238031724363,-0.13367921924278436,-0.25059884236147684,0.6281200494692587
2c2e18b5-c6d1-4e8d-aaf6-1de20ade0598,96da905b-d85e-4b73-93f3-e8c1f9809da7,2,10,50,704,30,2023-09-09 18:49:58.897688,2023-09-09 18:50:26.375235,0.0011618,0.0005198638017921551,0.001023,0.001018,0.003095,0.0011014,0.00043931087100060513,0.0009854999999999998,0.000976,0.00291,0.003314705407186349,0.0009026277288466646,0.0030735985369682315,0.003036129836320877,0.006686030205488205,0.0031127937934597332,0.0007973847009603187,0.0028964114722013472,0.002845099378824234,0.00616769084084034,0.0008005216412127018,1.3506786526400078e-05,0.0007965337061285973,0.0007775184591412545,0.0008247691025733948,0.0007128175445318222,0.00012140870883401694,0.0006865719439983367,0.0006692362756729126,0.0013486627632379531,-0.042912273414930126,0.028504529397027883,-0.0395890028742661,-0.18113331149688833,-0.012658227848101257,-0.058676273660249856,0.015894740864064442,-0.059362464360663406,-0.10140004475119636,-0.02373643616603321,-0.10849394440671205,0.16146027188308507,-0.14366706181066666,-0.17746575255378544,0.7345733048286857
2c2e18b5-c6d1-4e8d-aaf6-1de20ade0598,ce787a07-7250-43de-bbc2-b61dec298edc,2,10,50,768,30,2023-09-09 18:50:26.844509,2023-09-09 18:50:54.602589,0.0012676666666666667,0.000561253052112634,0.0011164999999999999,0.001109,0.003338,0.0011523333333333333,0.0003342349301101653,0.001064,0.001059,0.002714,0.003642264203103383,0.0009664314688625268,0.0033702412110567094,0.0033318810572624206,0.0072075697615146634,0.003330546649082502,0.0006629774833550096,0.0031349949017763137,0.003110166897058487,0.0064173643524646756,0.0008740713345090548,2.515816247584317e-05,0.0008737871445417403,0.000829330885887146,0.0009658337197303772,0.0007905483478744824,0.00016187897651188566,0.0007387954604625702,0.0006996026554107666,0.0014070581815242768,-0.06293392284648132,0.07387008766874104,-0.046291942187489804,-0.420625375826819,0.004504504504504516,-0.07565706138040801,0.052023425650504156,-0.06674568690841864,-0.33130558288900197,-0.014762501604504092,-0.09398360903173009,0.1962703784551897,-0.1487963043134858,-0.18401215142656074,0.6291218448328758
2c2e18b5-c6d1-4e8d-aaf6-1de20ade0598,400c4f2b-c3bd-4060-91d3-bcbba99d439d,2,10,50,832,30,2023-09-09 18:50:55.079759,2023-09-09 18:51:22.923851,0.0013747,0.0006129353990823796,0.001215,0.0012,0.00366,0.0012655333333333333,0.0004551179258574436,0.0011505,0.001144,0.00341,0.003951067248988151,0.001053935252417333,0.003667480808377266,0.003603783512830734,0.007871432540416718,0.0036025748853087424,0.0007973820381660677,0.0033944735476970677,0.0033583448944091796,0.007248596915364266,0.0009430242712537447,3.8697024993497634e-05,0.0009391781943440437,0.000872669144153595,0.0011060537009239197,0.0008185376101235549,0.00011377026796220637,0.0007959066683650017,0.0007403581573963166,0.0014060510244965554,-0.061469207190709474,0.058116581844746606,-0.050406266392726065,-0.3638132295719845,-0.02999999999999983,-0.08105587537512332,0.04263844625391002,-0.07234658737043259,-0.27820171703875707,-0.04552894298142036,-0.13024971347674882,0.13276710224711874,-0.1500986391254953,-0.2562839613282268,0.5512369196536989
2c2e18b5-c6d1-4e8d-aaf6-1de20ade0598,a4704389-b8b3-41d7-9f2f-16386254a036,2,10,50,896,30,2023-09-09 18:51:23.445202,2023-09-09 18:51:51.203472,0.0015003333333333333,0.0006614949283478181,0.0012989999999999998,0.001291,0.003901,0.0013339666666666668,0.00029660951729020165,0.00124,0.001229,0.002577,0.00428907973254919,0.001141113308636843,0.003932257742285728,0.003906427461147308,0.00843328308057785,0.0038469696973244347,0.000567031118581344,0.003671478182673454,0.0036231679434776307,0.006251027069330215,0.0010361182894905408,0.00010075327771127573,0.0010178025842905044,0.0009298797192573547,0.0015516000751256943,0.000899319731750091,0.00014874378480840222,0.0008607802304029465,0.0008157877863645554,0.0014594310563206673,-0.07236487152865702,0.09391151773028318,-0.04976685091556851,-0.47680082030248655,-0.013921113689095129,-0.0868618045730139,0.06800548038563227,-0.07215951354265315,-0.3901330846505003,-0.03616563615444401,-0.1247856411434116,0.16920481596176767,-0.15922186491737927,-0.4559266791323872,0.4868153193944126
2c2e18b5-c6d1-4e8d-aaf6-1de20ade0598,d5efec0e-50c0-4f5a-8346-3f79051a2294,2,10,50,960,30,2023-09-09 18:51:51.679391,2023-09-09 18:52:19.349841,0.0015771666666666666,0.0006956507785858694,0.0013900000000000002,0.001385,0.004138,0.0014583333333333334,0.0005081266020178051,0.001323,0.001314,0.003638,0.004553308438622951,0.0011951191769129352,0.004234353266119957,0.004186610205173492,0.008955747065901756,0.004187519815897942,0.001007591358899718,0.003919886283040047,0.003885781727075577,0.008534904512643814,0.0011025605328520139,2.4281878587692176e-05,0.0011058929914236069,0.001042941724061966,0.0011400763640403747,0.0009631931749622027,0.0001544444581546428,0.000920801218867302,0.0008456772854328156,0.0015632642047405242,-0.05860498238943344,0.0461923185260555,-0.04873646209386279,-0.28516191396810053,-0.027936962750716467,-0.07694447747986524,0.027580390670835352,-0.07393883288081649,-0.2049030929552415,-0.04531362394115701,-0.12474309318755628,0.154353699599043,-0.16529171804739556,-0.2027005646221122,0.47830334537293956
2c2e18b5-c6d1-4e8d-aaf6-1de20ade0598,5d4ed13a-f83d-431d-8d13-e41bdbe16a98,2,10,50,1024,30,2023-09-09 18:52:19.816124,2023-09-09 18:52:48.075661,0.0016829666666666667,0.0007387867726227229,0.001479,0.001472,0.004402,0.0015577,0.0005394791964925764,0.001408,0.001399,0.003545,0.004859820100859801,0.0012681921257827217,0.004499138208150864,0.004463177177667618,0.009533755079984664,0.0044765021545966465,0.0010498476402496589,0.004174338824033737,0.00413362544631958,0.00837213416147232,0.0011689471120039621,2.3876474941418428e-05,0.0011672786192893983,0.0011193595452308656,0.0012192947115898132,0.0010259749705473582,0.00016089783712498385,0.0009809385498762131,0.0009538654050827027,0.0016113644242286681,-0.05854547988790329,0.040779298118928324,-0.04803791102974944,-0.19554342883128698,-0.019661016949152506,-0.07533897362637146,0.022549110428686518,-0.07291950139879597,-0.12760401907151195,-0.04201153023482962,-0.12073301344240162,0.150700371831623,-0.15794691772005637,-0.20548624287196224,0.43954141553000975
2c2e18b5-c6d1-4e8d-aaf6-1de20ade0598,ab7764e1-e021-44d4-95d6-28be46cece3c,2,10,50,1088,30,2023-09-09 18:52:48.530305,2023-09-09 18:53:16.138258,0.0016866666666666666,0.000564569248880604,0.001585,0.001565,0.004675,0.0015587333333333332,0.0003061833948214171,0.001498,0.001488,0.003178,0.005007861687350273,0.0009653029777531388,0.004833261344671249,0.004758826848745346,0.010111819148540497,0.004576308213575681,0.0005921240345521304,0.004453844055533409,0.004404177899837494,0.007694439597845077,0.0012434662270347278,3.861502695637417e-05,0.0012454555090665818,0.0010935718097686768,0.0013095547528266906,0.0010680477711717288,0.00011011122741530565,0.001042916857481003,0.0010182027049064637,0.0016322721260786056,-0.05988163011691294,0.050697026484090205,-0.04974491819201239,-0.3202139037433156,-0.012101910828025426,-0.08051800205286457,0.0336803841486249,-0.07413671330167733,-0.23906475335294494,-0.023453979246844437,-0.13967734290507822,0.10125278647214095,-0.1577528763537882,-0.20564464062728244,0.3682721019933919
2c2e18b5-c6d1-4e8d-aaf6-1de20ade0598,91123492-ddc6-43b8-a8d8-eb35d04db79c,2,10,50,1152,30,2023-09-09 18:53:16.590165,2023-09-09 18:53:44.453090,0.0018959333333333334,0.000840280697490257,0.001665,0.001659,0.004994,0.0017540333333333333,0.0006145212032105989,0.001587,0.001576,0.00403,0.005496462141342958,0.001439407899048151,0.005093655449271203,0.005046764966964721,0.010846562049508094,0.005043825914343198,0.0011658056293436902,0.004723537297487259,0.004672865959405899,0.0093468335313797,0.0013261872527519862,1.7271738629563313e-05,0.0013255278675556182,0.001300717180967331,0.0013604553966522217,0.001148494059852759,0.00015108720707965345,0.001108743182897568,0.0010828421721458435,0.001706746108174324,-0.05893470734238674,0.0386976329082143,-0.047848640503082705,-0.1970275155653746,-0.02525556223692119,-0.07835065639710258,0.020285861014433755,-0.07262769090172885,-0.14161988456692812,-0.04408670392805383,-0.1336771838834835,0.1166384688188555,-0.16504047968726007,-0.19675647440507485,0.300699890924925
2c2e18b5-c6d1-4e8d-aaf6-1de20ade0598,e955c6cd-442e-461e-96d3-5f0d90c0d695,2,10,50,1216,30,2023-09-09 18:53:44.929378,2023-09-09 18:54:12.944867,0.0019987333333333335,0.000893748014064187,0.0017555000000000001,0.001748,0.005312,0.0018502,0.0006497182094755679,0.001681,0.001662,0.004628,0.005800734200064341,0.0015333209976134718,0.0053817036058902736,0.005326282983541489,0.011543983637809754,0.005330412007220586,0.0012335293774301378,0.005011928064227103,0.004940066056489945,0.01063642436337471,0.0014087327819188437,5.2170319530688086e-05,0.001396822225511074,0.001368939113020897,0.001660916232585907,0.00121577381888628,0.00014751778376401731,0.0011773935878872871,0.001128284103870392,0.0017769679872989654,-0.056958688436041016,0.04564239814593752,-0.04598678306273963,-0.2811787072243346,-0.03426613363792116,-0.07638972277526222,0.026869890820653913,-0.07215714502371073,-0.21059918512846904,-0.056850194823612504,-0.13585473915474025,0.10958933430156052,-0.15307515316811043,-0.2975764583634642,0.2521308749198018
2c2e18b5-c6d1-4e8d-aaf6-1de20ade0598,76fc0c6c-ef69-4972-9cb4-376aa1eb0ada,2,10,50,1280,30,2023-09-09 18:54:13.404732,2023-09-09 18:54:41.345319,0.0021057333333333334,0.000939659033293766,0.001857,0.001842,0.005583,0.0019206,0.0005736881046172305,0.001766,0.001748,0.004216,0.006132910067542394,0.0016235254951866818,0.005707703506350517,0.005648727184534073,0.012164418854475022,0.005563193243106206,0.001072300038287109,0.005285188558101654,0.005207288261175155,0.009864361858129502,0.001490080257745584,1.9824591454489984e-05,0.0014911503719091416,0.0014595627830028535,0.0015331337058544158,0.0012784679921627046,0.00014977225777332802,0.0012398805710077286,0.0011613786246776581,0.0018270894057750703,-0.06273957319103254,0.06042119190953908,-0.04764371293293278,-0.31452624037255955,-0.01570964247020582,-0.08358569192654215,0.03975768645284373,-0.07457679952147034,-0.2516812250683308,-0.03794169251316095,-0.142001814335511,0.09944490927710273,-0.16211919766271554,-0.23518375771498484,0.21855426538606232
2c2e18b5-c6d1-4e8d-aaf6-1de20ade0598,12319516-8274-4c15-af73-088e8bc23d62,2,10,50,1344,30,2023-09-09 18:54:41.840860,2023-09-09 18:55:09.884058,0.0020709,0.0006940296301932698,0.001944,0.001931,0.005745,0.0019543,0.00048779420123513224,0.00186,0.001845,0.004535,0.0062010765812993045,0.0011895362383045605,0.005971464990854263,0.005912244598865509,0.012467113623738289,0.0057526164167722065,0.0009224025632030574,0.005552541443228721,0.005497138744354248,0.01057554715847969,0.0015485844488302867,4.097676918917033e-05,0.0015449384461641313,0.0015027622685432433,0.0017409690573215485,0.0013230388838132222,0.00011262688407637488,0.0012960543044805528,0.0012567081954479218,0.001905133612394333,-0.04621042792450351,0.03320159808015426,-0.04461802473519151,-0.21061792863359444,-0.0036231884057970213,-0.06948085619411108,0.020237742336496833,-0.06983044569664786,-0.15172449071587174,-0.03026984576137387,-0.14487891664402258,0.08043621242452693,-0.15377756628055625,-0.22286001126028657,0.26775448936520263
2c2e18b5-c6d1-4e8d-aaf6-1de20ade0598,7661367f-d8b6-4a10-ad68-1a6f0d59a35d,2,10,50,1408,30,2023-09-09 18:55:10.340524,2023-09-09 18:55:38.222102,0.0021459666666666668,0.0005766615264537371,0.002042,0.002017,0.005198,0.0020804666666666667,0.0006835764333488136,0.0019560000000000003,0.001929,0.005698,0.00648768593424956,0.001123278651632794,0.00629139452123642,0.006193229966878891,0.012428119040250778,0.006051133505098025,0.0011453371960360944,0.005837916079759598,0.005751514009714126,0.012103596098423004,0.001632976492826144,5.558622525028853e-05,0.001643275642514229,0.0013760625348091125,0.001727071614742279,0.0013617997778216998,3.9653815985331815e-05,0.0013643798655271532,0.0011954558718204498,0.0014274549752473832,-0.0370347098769974,0.027014198409965703,-0.04201475411855024,-0.05973025048169566,0.09619084263178136,-0.06860433470514578,0.013450460278203855,-0.07098165133049984,-0.08850673051862475,-0.026111991748449342,-0.1657356885735999,0.017574258273783786,-0.16433311761262387,-0.20498256989353025,-0.1312488774456144
2c2e18b5-c6d1-4e8d-aaf6-1de20ade0598,08b14b58-3ef1-40b4-9fba-d49b49a24b14,2,10,50,1472,30,2023-09-09 18:55:38.719605,2023-09-09 18:56:06.625939,0.0022635333333333335,0.000690160337859271,0.0021405,0.002114,0.005917,0.002152966666666667,0.0006029850163022771,0.00204,0.002007,0.005343,0.006820203489637375,0.001295980661774629,0.006595910823941231,0.00649282016992569,0.013677920936346054,0.006303484602896372,0.0011090285279667022,0.0060898344874382015,0.0059788624947071075,0.012155385294914245,0.001692325219098727,0.00011317014795231282,0.0017127994968891144,0.001102568233013153,0.0017595621104240418,0.0014485093465685845,0.00013015608206383598,0.001420861207127571,0.0013822584400177002,0.002107111107945442,-0.04595074763163309,0.017271162680818294,-0.04528702098572305,-0.0970086192327194,0.0014031805425631263,-0.07442980951925199,0.017587099545182467,-0.07647410484295356,-0.11131338223969453,-0.015021497948348414,-0.13147999955431663,0.19819533633212766,-0.16950178083122444,-0.20091084162723985,0.9110936129431416
2c2e18b5-c6d1-4e8d-aaf6-1de20ade0598,f4b05fa8-3783-4412-ad6f-cc98e1fdd882,2,10,50,1536,30,2023-09-09 18:56:07.104017,2023-09-09 18:56:34.585871,0.0025033666666666667,0.0010535320391289792,0.002229,0.002205,0.006564,0.0023071,0.0006429172387345582,0.0021455,0.002115,0.005305,0.007357348303993543,0.001854813890499504,0.0068646811083555226,0.006781548996448517,0.014179241373300552,0.00671028905415535,0.0011840863124373817,0.006407002372741699,0.0062961375484466555,0.012206122922420501,0.0017705586708625157,0.0001263033936071564,0.0017906368194818497,0.0011166196711063386,0.0018515490428209305,0.0015436711219370366,0.0002056008885188478,0.0014944166322946547,0.0014052925012111664,0.002467257192671299,-0.052420642525229134,0.07312610492528979,-0.03931205696404623,-0.4197135892748325,0.005388414907948043,-0.07751464980962457,0.0511890947090782,-0.06858780115630969,-0.32958462501506425,-0.026166569176247306,-0.1150253466588298,0.21308985459987415,-0.165615807662658,-0.2159555092041619,0.8537812187308454
2c2e18b5-c6d1-4e8d-aaf6-1de20ade0598,5e4de640-1257-48ba-a9dd-533df6feff8d,2,10,50,1600,30,2023-09-09 18:56:35.034468,2023-09-09 18:57:02.652468,0.0024444000000000002,0.0007514139591004645,0.002298,0.002291,0.006422,0.0023645666666666666,0.0007344859653753319,0.0022294999999999997,0.002201,0.006252,0.007388462704658508,0.001412878035697736,0.0071048332363367085,0.007071069266319275,0.014864062915563584,0.006923017511940003,0.0013570559505254169,0.006674558791518211,0.006574756693601609,0.014098929927349091,0.0018438656996647518,0.0001275415080857939,0.001862801288843155,0.0011766894006729127,0.0019148913669586182,0.0015760970321337382,0.00012144942830263496,0.0015491421304941176,0.0015209153850078583,0.0022058129284381867,-0.03299694267693864,0.009637043195907108,-0.033808762995366656,-0.05047048759623594,-0.014834205933682449,-0.06337070379749335,0.011509771358844331,-0.0643960071887337,-0.08406523943330974,-0.043562837980023854,-0.13257795739628436,0.19081641813017122,-0.16550477542942338,-0.20118135475582996,0.8745923326722835
2c2e18b5-c6d1-4e8d-aaf6-1de20ade0598,f17bebc9-0003-483f-882b-fb0740890949,2,10,50,1664,30,2023-09-09 18:57:03.117276,2023-09-09 18:57:30.707231,0.0025455,0.0007797524253425482,0.0024085,0.002381,0.006673,0.0024354,0.0005882885522340675,0.002327,0.002302,0.005548,0.007709971686768532,0.0014677375146757768,0.007452305589795113,0.0073269450302124025,0.015474750569820403,0.007158664312696457,0.0010581856224890537,0.0069660079115629195,0.006878564324855805,0.012749667685747146,0.0019333363983035088,0.00012837678910665614,0.0019531860250234603,0.00126272267973423,0.0019963317366838455,0.0016368665220777194,9.308889354360169e-05,0.0016180470305681227,0.0015886371636390686,0.0021190936075448988,-0.035801369696006134,0.026851727864071168,-0.03208224290518198,-0.1685898396523303,-0.004575707154741982,-0.06770581439069671,0.022789572268248466,-0.06705025585375304,-0.17609866290109025,-0.035052280924392255,-0.14342680118297582,0.15574206264931015,-0.1725524609608529,-0.19087913485242758,0.6781939863398291
2c2e18b5-c6d1-4e8d-aaf6-1de20ade0598,657ee85d-dd44-4b16-84de-fea0c1bf4d80,2,10,50,1728,30,2023-09-09 18:57:31.210434,2023-09-09 18:57:59.435632,0.0027900666666666666,0.0011209799879272303,0.0025005,0.002473,0.00692,0.002652433333333333,0.0008968710238007097,0.0024125,0.002381,0.006395,0.008308739403939247,0.002110940122982446,0.007762030663251877,0.007643142250537872,0.016106139632701875,0.007684933404334386,0.0016281902793500397,0.007234279845476151,0.007106510205745697,0.014451681086540222,0.002005668226472537,0.00018302374026165632,0.002050834088683128,0.0013169947224855422,0.0021651003137826918,0.0017286090748806794,0.00015005078018668657,0.0016881339631080626,0.001605232458591461,0.0023110361184477805,-0.03806105493266981,0.040709787948071216,-0.03495169145265138,-0.215606936416185,0.07768924302788839,-0.0690672802604939,0.04600875808455772,-0.07037833555154673,-0.2196905701110002,0.12048930840120739,-0.11908950038001655,0.219524700122455,-0.1765424257453372,-0.2196256804090547,0.7547800906037045
2c2e18b5-c6d1-4e8d-aaf6-1de20ade0598,ec8a53e1-cc67-4323-baeb-3fbf33222b2e,2,10,50,1792,30,2023-09-09 18:57:59.877396,2023-09-09 18:58:28.018312,0.0027379333333333333,0.0008286666037857959,0.0025900000000000003,0.002561,0.007124,0.002633233333333333,0.0007062090480447202,0.002508,0.002474,0.006371,0.008327589192700387,0.001562708767895747,0.008050432136297227,0.007943498817920685,0.016594073509693146,0.0077354764811674755,0.0012767368631820754,0.007513144483327865,0.0074048565554618835,0.014486910698890685,0.002099684240659078,0.0001301228423105246,0.002123245557546616,0.0014277073049545287,0.002180655487537384,0.0017653686763683956,9.255549019614131e-05,0.0017497789531946183,0.0017083280565738678,0.002239676391363144,-0.034265144404027836,0.015363317598812041,-0.033126688099804555,-0.10569904548006741,-0.01637426900584793,-0.0690870340431379,0.013799879256756334,-0.06909018214931294,-0.12698285382257693,-0.04910357325245723,-0.15117702208520362,0.1365622810264159,-0.1727897047315027,-0.21659883171042107,0.5687223729898027
2c2e18b5-c6d1-4e8d-aaf6-1de20ade0598,65265d92-e646-40a9-ae73-1e3c4206a33d,2,10,50,1856,30,2023-09-09 18:58:28.473341,2023-09-09 18:58:56.703091,0.002835733333333333,0.0008556366830222588,0.0026829999999999996,0.002654,0.007365,0.0027266,0.0007264046369288429,0.0025935,0.002553,0.006571,0.008662413777780533,0.0016124103360511926,0.008347211920022964,0.008247699949264527,0.017153292429208756,0.008020909988506636,0.0012961852170202898,0.007783764287233352,0.007610063392877579,0.014868689935684205,0.002177268146451314,0.00014576581210027956,0.0021935506217479707,0.0014351280961036681,0.002337138297080994,0.0018421240295728048,0.00011356808394635236,0.001816437294125557,0.0017549858961105347,0.0023891113567352296,-0.034428755956796196,0.015606264387756521,-0.03171754840894307,-0.10780719619823495,-0.013064576334453107,-0.07166719152006794,0.02254472509991529,-0.06778147995000829,-0.15980629260142598,-0.046585459204079194,-0.14420756166271945,0.15468005258499137,-0.1710120355400877,-0.23016321516520677,0.6647373591399951
2c2e18b5-c6d1-4e8d-aaf6-1de20ade0598,e6ab3605-0259-446c-8ecf-1e268439ebce,2,10,50,1920,30,2023-09-09 18:58:57.158641,2023-09-09 18:59:25.221926,0.002909066666666667,0.0007809113567662061,0.002767,0.002743,0.007042,0.002823033333333333,0.0006969138116865962,0.002701,0.002664,0.006512,0.008914242823036512,0.0015207914719733932,0.008602668460607529,0.00849891288638115,0.016893428638458254,0.008359064400267601,0.0013614021069800041,0.008096660009145737,0.007972802505493164,0.015505180082082749,0.002256181324450175,7.271232178715364e-05,0.0022612399398088453,0.0019084770476818084,0.0023288107554912565,0.0018435019645849863,0.00013363947779195675,0.0018750385490655897,0.001188319022655487,0.001921245365858078,-0.027182108235111815,0.01140407210249611,-0.026613851212063673,-0.07526270945754036,-0.009104151493080947,-0.06157870500468534,0.009171420023599627,-0.06204537381143886,-0.08217683846694844,-0.03908734888117083,-0.18238095164994428,0.0594114460276506,-0.1721529749380611,-0.4858550903303448,-0.14005013031562408
2c2e18b5-c6d1-4e8d-aaf6-1de20ade0598,203a3071-6098-4ad4-a572-683d60d27ae9,2,10,50,1984,30,2023-09-09 18:59:25.656071,2023-09-09 18:59:53.794622,0.0030048,0.000798190384341463,0.002862,0.00283,0.00723,0.0029105333333333335,0.0006767980768158324,0.0027875,0.002751,0.006492,0.00920739879155159,0.0015468381301235866,0.008903703947544098,0.008800096070051193,0.017348350167036057,0.008597479909348489,0.0013302579876487174,0.008354422157406807,0.008224395563602448,0.015630222219228745,0.0023349855388879776,7.84111981102295e-05,0.002337966561794281,0.001968732623577118,0.0025185280451774598,0.0019283888200203577,4.2445374156160194e-05,0.0019342291914224625,0.0017332587597370147,0.0019834710681438444,-0.02774913301190348,0.01627753489346121,-0.026370881791457256,-0.10207468879668048,-0.010489510489510516,-0.06486698909957103,0.021305188087815456,-0.06167921849388211,-0.15856773668172655,-0.042530060990532796,-0.17362038792315898,0.019635917230226195,-0.1731113822627141,-0.24497602736828286,-0.11960682777342074
2c2e18b5-c6d1-4e8d-aaf6-1de20ade0598,be8d6775-b4da-453f-970e-8f87d4f8f90c,2,10,50,2048,30,2023-09-09 18:59:54.236717,2023-09-09 19:00:22.674392,0.003114033333333333,0.0009373561676638561,0.0029484999999999997,0.002918,0.008076,0.003076366666666667,0.0010062883827190905,0.0028915,0.002858,0.008403,0.009512531758936247,0.0017697484879083535,0.00920613809466362,0.009103572174549103,0.01887711473298073,0.008992704803542296,0.0017101057471356654,0.008680111489295959,0.008568277880430221,0.0180389458643198,0.002379704449717204,0.00021995067725286488,0.0024307331939935686,0.0014976357152462006,0.002495950265407562,0.002012492219611009,2.9496732201787354e-05,0.00201390283036232,0.0019311599341630937,0.002095822645187378,-0.01512926892553913,0.013301258158925942,-0.018593816484551474,-0.030938123752495078,0.04049034175334335,-0.054981489621664006,0.008717581671465935,-0.05710368003979955,-0.06812498428897343,-0.038362183080588905,-0.14442452581403892,0.1121209643585303,-0.17364418837419274,-0.19185218176424876,0.34882566289934874
2c2e18b5-c6d1-4e8d-aaf6-1de20ade0598,bc700809-7192-477e-831f-54484e30cace,2,10,60,128,30,2023-09-09 19:00:23.155136,2023-09-09 19:00:50.529555,0.0002946,0.0001492559939303542,0.0002445,0.000243,0.000742,0.000332,0.0001422981328784382,0.000284,0.00028,0.00084,0.000770161302014192,0.00026675173194107326,0.0006785726634263992,0.0006749042320251465,0.0015719772429466248,0.00088845581518809,0.00025433367589366973,0.0007998119702339173,0.0007839820897579193,0.0017870597500801086,0.00021949349438349407,1.2585572083578349e-05,0.00021845181334018707,0.0001670580484867096,0.00024359857416152955,0.00022580361210107803,2.0614878744712205e-05,0.00022432834756374358,0.00015654099845886232,0.0002790058608055115,0.15537116004996435,0.09696432785149622,0.1595098695215792,-0.3142076502732241,0.3073770491803279,0.1703111817006453,0.08214122466573708,0.1702029515959983,-0.2032970383282586,0.3197895236353601,0.031090453787333792,0.10012573961193873,0.027438161609075036,-0.27934420103628155,0.270123669030324
2c2e18b5-c6d1-4e8d-aaf6-1de20ade0598,4c738242-b2dd-450a-975b-1f22562d2cef,2,10,60,192,30,2023-09-09 19:00:50.989950,2023-09-09 19:01:18.338616,0.00042236666666666667,0.00021415165160478558,0.000352,0.00035,0.001055,0.0004355333333333333,0.00019051522399722457,0.000375,0.000371,0.001107,0.001131072783557574,0.0003801463659915683,0.0010052153168916703,0.0009990554285049438,0.002260047828197479,0.0011817862471739451,0.00033913771412247187,0.0010703274941444396,0.0010581121354103088,0.002358423474907875,0.0003110265290776889,4.018064360986675e-05,0.00030104294586181645,0.00027676101303100584,0.00047838940382003786,0.0002829206802129746,1.7145801680108266e-05,0.0002843290501832962,0.00023939040970802307,0.0003179707131385803,0.05427355427648431,0.07848950622044172,0.06419210419210412,-0.35165876777251176,0.12215909090909095,0.05680639387238559,0.06093532024696937,0.06207529390585449,-0.24942826150731404,0.12437512938831972,-0.07807029024290249,0.11200286873703277,-0.04925639021357711,-0.4849409815474734,0.09479663314226795
