1	0	1701741771306699
0	1	1701741771307224
0	0	1701741771308288
0	1	1701741771359189
0	0	1701741771360482
1	1	1701741771361023
1	0	1701741771362125
0	1	1701741771362648
0	0	1701741771363703
0	1	1701741771413980
0	0	1701741771415193
1	1	1701741771415692
1	0	1701741771416790
0	1	1701741771417298
0	0	1701741771418333
0	1	1701741771469748
0	0	1701741771470992
1	1	1701741771471510
1	0	1701741771472582
0	1	1701741771472988
0	0	1701741771474056
0	1	1701741771523746
0	0	1701741771524967
1	1	1701741771525513
1	0	1701741771526614
0	1	1701741771527133
0	0	1701741771528220
0	1	1701741771577558
0	0	1701741771578798
1	1	1701741771579286
1	0	1701741771580389
0	1	1701741771580898
0	0	1701741771582029
0	1	1701741771631790
0	0	1701741771633009
1	1	1701741771633507
1	0	1701741771634598
0	1	1701741771635107
0	0	1701741771636287
0	1	1701741771686585
0	0	1701741771687952
1	1	1701741771688442
1	0	1701741771689536
0	1	1701741771690057
0	0	1701741771691113
0	1	1701741771741177
0	0	1701741771742376
1	1	1701741771742780
1	0	1701741771743679
0	1	1701741771744049
0	0	1701741771744957
0	0	1701741784571866
1	0	1701741784572482
0	1	1701741784790413
0	0	1701741784829045
1	1	1701741784829515
1	0	1701741784836674
0	1	1701741784837148
0	0	1701741784843125
0	1	1701741785045257
0	0	1701741785051389
1	1	1701741785051873
1	0	1701741785058996
0	1	1701741785059508
0	0	1701741785065570
0	1	1701741785270895
0	0	1701741785277184
1	1	1701741785277658
1	0	1701741785284968
0	1	1701741785285468
0	0	1701741785291461
0	1	1701741785492795
0	0	1701741785499378
1	1	1701741785499996
1	0	1701741785507478
0	1	1701741785507895
0	0	1701741785513682
0	1	1701741785718252
0	0	1701741785724460
1	1	1701741785725009
1	0	1701741785732264
0	1	1701741785732836
0	0	1701741785738881
0	1	1701741785943011
0	0	1701741785949258
1	1	1701741785949759
1	0	1701741785956915
0	1	1701741785957465
0	0	1701741785963495
0	1	1701741786166038
0	0	1701741786172340
1	1	1701741786172914
1	0	1701741786180152
0	1	1701741786180747
0	0	1701741786186890
0	1	1701741786394750
0	0	1701741786401121
1	1	1701741786401664
1	0	1701741786408933
0	1	1701741786409473
0	0	1701741786415540
0	1	1701741786619630
0	0	1701741786625893
1	1	1701741786626446
1	0	1701741786633744
0	1	1701741786634300
0	0	1701741786640363
0	1	1701741786843978
0	0	1701741786850350
1	1	1701741786850851
1	0	1701741786857943
0	1	1701741786858412
0	0	1701741786864411
0	1	1701741787070501
0	0	1701741787076809
1	1	1701741787077305
1	0	1701741787084446
0	1	1701741787084925
0	0	1701741787090873
0	1	1701741787297342
0	0	1701741787303633
1	1	1701741787304140
1	0	1701741787311551
0	1	1701741787311978
0	0	1701741787318040
0	1	1701741787524763
0	0	1701741787531145
1	1	1701741787531677
1	0	1701741787538895
0	1	1701741787539469
0	0	1701741787545505
0	1	1701741787751875
0	0	1701741787758337
1	1	1701741787758848
1	0	1701741787766101
0	1	1701741787766610
0	0	1701741787772602
0	1	1701741787978656
0	0	1701741787985082
1	1	1701741787985612
1	0	1701741787992782
0	1	1701741787993346
0	0	1701741787999347
0	1	1701741788203307
